Date,SKU,Daily_Demand
2022-05-27,JNE3905-DR-XL,1
2022-05-27,JNE3928-KR-XS,2
2022-05-27,JNE3928-KR-XXL,1
2022-05-27,MEN5004-KR-XXL,1
2022-05-27,MEN5004-KR-XXXL,1
2022-05-27,MEN5005-KR-XXL,1
2022-05-27,MEN5007-KR-M,2
2022-05-27,MEN5008-KR-L,1
2022-05-27,MEN5009-KR-XL,1
2022-05-27,MEN5013-KR-L,2
2022-05-27,MEN5014-KR-L,1
2022-05-27,MEN5018-KR-L,1
2022-05-27,MEN5018-KR-XXXL,1
2022-05-27,MEN5019-KR-M,1
2022-05-27,MEN5021-KR-L,1
2022-05-27,MEN5021-KR-M,1
2022-05-27,MEN5021-KR-XXL,1
2022-05-27,MEN5022-KR-L,3
2022-05-27,MEN5022-KR-XL,1
2022-05-27,MEN5022-KR-XXL,1
2022-05-27,MEN5023-KR-XL,1
2022-05-27,MEN5023-KR-XXXL,1
2022-05-27,MEN5024-KR-L,1
2022-05-27,MEN5024-KR-XXXL,1
2022-05-27,MEN5025-KR-M,1
2022-05-27,MEN5025-KR-XXL,1
2022-05-27,MEN5026-KR-XXL,2
2022-05-27,MEN5027-KR-L,1
2022-05-27,MEN5027-KR-M,1
2022-05-27,MEN5031-KR-M,1
2022-05-27,MEN5032-KR-M,1
2022-05-27,NW002-TP-PJ-XXXL,1
2022-05-27,NW003-TP-PJ-M,1
2022-05-27,NW003-TP-PJ-XL,1
2022-05-27,NW003-TP-PJ-XXL,1
2022-05-27,NW005-ST-PJ-XXL,1
2022-05-27,NW008-ST-CP-XXXL,2
2022-05-27,NW012-TP-PJ-L,1
2022-05-27,NW012-TP-PJ-XL,1
2022-05-27,NW012-TP-PJ-XS,1
2022-05-27,NW016-ST-SR-XL,1
2022-05-27,NW020-ST-SR-XL,1
2022-05-27,NW020-ST-SR-XXL,1
2022-05-27,NW027-TP-PJ-XXXL,1
2022-05-27,NW033-ST-CP-XS,1
2022-05-27,NW035-ST-CP-XXXL,1
2022-05-27,PJNE2014-KR-N-5XL,1
2022-05-27,PJNE2171-KR-N-6XL,1
2022-05-27,PJNE2199-KR-N-4XL,1
2022-05-27,PJNE2199-KR-N-6XL,3
2022-05-27,PJNE3068-KR-4XL,1
2022-05-27,PJNE3068-KR-6XL,1
2022-05-27,PJNE3252-KR-N-4XL,1
2022-05-27,PJNE3252-KR-N-6XL,2
2022-05-27,PJNE3291-KR-4XL,2
2022-05-27,PJNE3291-KR-6XL,1
2022-05-27,PJNE3399-KR-N-5XL,1
2022-05-27,PJNE3399-KR-N-6XL,3
2022-05-27,PJNE3423-KR-N-5XL,1
2022-05-27,SAR136,1
2022-05-27,SET037-KR-NP-XXXL,2
2022-05-27,SET044-KR-NP-XL,1
2022-05-27,SET044-KR-NP-XXL,1
2022-05-27,SET058-KR-NP-L,1
2022-05-27,SET062-KR-SP-XS,1
2022-05-27,SET078-KR-NP-S,1
2022-05-27,SET098-KR-PP-L,1
2022-05-27,SET098-KR-PP-S,2
2022-05-27,SET110-KR-PP-XL,2
2022-05-27,SET116-KR-NP-S,1
2022-05-27,SET121-KR-NP-L,1
2022-05-27,SET145-KR-NP-L,1
2022-05-27,SET145-KR-NP-M,1
2022-05-27,SET147-KR-NP-XS,1
2022-05-27,SET171-KR-NP-XS,1
2022-05-27,SET182-KR-DH-XS,1
2022-05-27,SET182-KR-DH-XXL,1
2022-05-27,SET182-KR-DH-XXXL,1
2022-05-27,SET183-KR-DH-M,3
2022-05-27,SET183-KR-DH-XL,2
2022-05-27,SET183-KR-DH-XXXL,1
2022-05-27,SET184-KR-PP-L,1
2022-05-27,SET184-KR-PP-M,1
2022-05-27,SET184-KR-PP-S,1
2022-05-27,SET186-KR-DH-L,1
2022-05-27,SET197-KR-NP-XXL,2
2022-05-27,SET204-KR-DPT-M,1
2022-05-27,SET220-KR-PP-L,1
2022-05-27,SET220-KR-PP-XL,1
2022-05-27,SET224-KR-NP-XL,1
2022-05-27,SET232-KR-PP-XL,1
2022-05-27,SET233-KR-PP-XXL,1
2022-05-27,SET239-KR-NP-XS,1
2022-05-27,SET243-KR-PP-XXXL,1
2022-05-27,SET251-KR-PP-XXXL,1
2022-05-27,SET262-KR-NP-M,1
2022-05-27,SET264-KR-NP-L,1
2022-05-27,SET264-KR-NP-M,1
2022-05-27,SET264-KR-NP-XXL,1
2022-05-27,SET268-KR-NP-M,1
2022-05-27,SET272-KR-PP-XXL,3
2022-05-27,SET273-KR-NP-S,2
2022-05-27,SET273-KR-NP-XS,1
2022-05-27,SET282-KR-PP-XXL,1
2022-05-27,SET285-KR-SHA-M,1
2022-05-27,SET285-KR-SHA-S,1
2022-05-27,SET285-KR-SHA-XXXL,1
2022-05-27,SET290-KR-DPT-M,1
2022-05-27,SET291-KR-PP-M,2
2022-05-27,SET291-KR-PP-XL,1
2022-05-27,SET293-KR-NP-S,2
2022-05-27,SET293-KR-NP-XXL,1
2022-05-27,SET295-KR-NP-XXXL,1
2022-05-27,SET299-KR-PP-XXXL,1
2022-05-27,SET304-KR-DPT-L,2
2022-05-27,SET304-KR-DPT-M,1
2022-05-27,SET304-KR-DPT-XL,1
2022-05-27,SET308-KR-PP-M,1
2022-05-27,SET310-KR-NP-XXL,1
2022-05-27,SET310-KR-NP-XXXL,1
2022-05-27,SET316-KR-DPT-XXXL,1
2022-05-27,SET322-KR-SHA-XL,1
2022-05-27,SET322-KR-SHA-XS,1
2022-05-27,SET323-KR-NP-XXL,1
2022-05-27,SET324-KR-NP-L,1
2022-05-27,SET324-KR-NP-M,2
2022-05-27,SET324-KR-NP-XL,2
2022-05-27,SET324-KR-NP-XXL,1
2022-05-27,SET324-KR-NP-XXXL,1
2022-05-27,SET325-KR-NP-XS,1
2022-05-27,SET325-KR-NP-XXXL,1
2022-05-27,SET327-KR-DPT-S,1
2022-05-27,SET327-KR-DPT-XL,2
2022-05-27,SET328-KR-NP-L,1
2022-05-27,SET328-KR-NP-S,1
2022-05-27,SET328-KR-NP-XL,3
2022-05-27,SET328-KR-NP-XXXL,1
2022-05-27,SET329-KR-NP-XL,1
2022-05-27,SET329-KR-NP-XXL,1
2022-05-27,SET331-KR-NP-M,3
2022-05-27,SET332-KR-PP-M,1
2022-05-27,SET333-KR-DPT-XL,1
2022-05-27,SET333-KR-DPT-XXL,1
2022-05-27,SET333-KR-DPT-XXXL,1
2022-05-27,SET339-KR-NP-XL,1
2022-05-27,SET341-KR-NP-XL,1
2022-05-27,SET342-KR-NP-N-L,2
2022-05-27,SET342-KR-NP-N-XL,2
2022-05-27,SET342-KR-NP-N-XS,1
2022-05-27,SET345-KR-NP-L,3
2022-05-27,SET345-KR-NP-M,7
2022-05-27,SET345-KR-NP-S,6
2022-05-27,SET345-KR-NP-XL,2
2022-05-27,SET345-KR-NP-XS,5
2022-05-27,SET345-KR-NP-XXL,3
2022-05-27,SET345-KR-NP-XXXL,2
2022-05-27,SET346-KR-PP-L,1
2022-05-27,SET347-KR-NP-S,4
2022-05-27,SET348-KR-NP-XXXL,1
2022-05-27,SET350-KR-NP-XXXL,1
2022-05-27,SET351-KR-NP-XS,1
2022-05-27,SET352-KR-NP-S,1
2022-05-27,SET355-KR-PP-XS,1
2022-05-27,SET356-KR-NP-XL,1
2022-05-27,SET356-KR-NP-XXXL,1
2022-05-27,SET357-KR-NP-M,2
2022-05-27,SET357-KR-NP-S,1
2022-05-27,SET357-KR-NP-XL,1
2022-05-27,SET357-KR-NP-XXL,1
2022-05-27,SET357-KR-NP-XXXL,1
2022-05-27,SET363-KR-NP-S,1
2022-05-27,SET363-KR-NP-XS,1
2022-05-27,SET374-KR-NP-L,1
2022-05-27,SET374-KR-NP-XXL,2
2022-05-27,SET374-KR-NP-XXXL,3
2022-05-27,SET375-KR-NP-L,1
2022-05-27,SET375-KR-NP-S,1
2022-05-27,SET376-KR-NP-L,2
2022-05-27,SET376-KR-NP-XL,1
2022-05-27,SET377-KR-NP-XXL,1
2022-05-27,SET383-KR-NP-L,1
2022-05-27,SET383-KR-NP-XXL,1
2022-05-27,SET385-KR-NP-M,2
2022-05-27,SET394-KR-NP-L,1
2022-05-27,SET394-KR-NP-XS,1
2022-05-27,SET394-KR-NP-XXL,1
2022-05-27,SET395-KR-NP-XXL,1
2022-05-27,SET396-KR-PP-S,1
2022-05-27,SET396-KR-PP-XL,2
2022-05-27,SET396-KR-PP-XXL,1
2022-05-27,SET396-KR-PP-XXXL,1
2022-05-27,SET397-KR-NP-S,4
2022-05-27,SET397-KR-NP-XS,2
2022-05-27,SET398-KR-PP-S,1
2022-05-27,SET398-KR-PP-XS,1
2022-05-27,SET398-KR-PP-XXXL,1
2022-05-27,SET401-KR-NP-XL,1
2022-05-27,SET402-KR-NP-L,1
2022-05-27,SET402-KR-NP-M,1
2022-05-27,SET402-KR-NP-XL,4
2022-05-27,SET402-KR-NP-XXL,3
2022-05-27,SET405-KR-NP-S,1
2022-05-27,SET408-KR-NP-L,1
2022-05-27,SET408-KR-NP-XXXL,1
2022-05-27,SET415-KR-NP-XXXL,1
2022-05-27,SET433-KR-NP-XL,1
2022-05-28,BL035-161GOLD,1
2022-05-28,BL103-L,1
2022-05-28,BTM021-B-XXXL,1
2022-05-28,BTM039-PP-S,1
2022-05-28,CH205-YELLOW-XXL,1
2022-05-28,J0001-DR-XS,1
2022-05-28,J0002-SKD-L,2
2022-05-28,J0002-SKD-XXXL,1
2022-05-28,J0003-SET-S,4
2022-05-28,J0003-SET-XXL,1
2022-05-28,J0003-SET-XXXL,1
2022-05-28,J0004-SKD-XXL,1
2022-05-28,J0005-DR-XL,1
2022-05-28,J0005-DR-XXL,1
2022-05-28,J0005-DR-XXXL,1
2022-05-28,J0006-SET-L,2
2022-05-28,J0006-SET-M,1
2022-05-28,J0006-SET-XL,1
2022-05-28,J0006-SET-XXL,1
2022-05-28,J0006-SET-XXXL,1
2022-05-28,J0008-SKD-M,1
2022-05-28,J0008-SKD-XL,3
2022-05-28,J0008-SKD-XXXL,1
2022-05-28,J0010-LCD-S,1
2022-05-28,J0010-LCD-XL,1
2022-05-28,J0012-SKD-L,1
2022-05-28,J0012-SKD-M,1
2022-05-28,J0012-SKD-XXL,1
2022-05-28,J0013-SKD-M,2
2022-05-28,J0013-SKD-XXL,2
2022-05-28,J0020-SET-XL,1
2022-05-28,J0023-TP-XXL,1
2022-05-28,J0034-SET-XL,1
2022-05-28,J0034-SET-XXL,1
2022-05-28,J0041-SET-L,4
2022-05-28,J0041-SET-XL,2
2022-05-28,J0041-SET-XS,2
2022-05-28,J0077-SKD-M,1
2022-05-28,J0081-DR-XXL,1
2022-05-28,J0088-TP-S,1
2022-05-28,J0095-SET-S,1
2022-05-28,J0095-SET-XXXL,1
2022-05-28,J0096-KR-XXL,4
2022-05-28,J0097-KR-XXL,1
2022-05-28,J0097-KR-XXXL,2
2022-05-28,J0105-KR-XL,1
2022-05-28,J0108-SKD-M,1
2022-05-28,J0112-TP-M,1
2022-05-28,J0112-TP-XS,1
2022-05-28,J0113-TP-M,1
2022-05-28,J0117-TP-M,2
2022-05-28,J0117-TP-S,1
2022-05-28,J0117-TP-XL,2
2022-05-28,J0117-TP-XXL,3
2022-05-28,J0117-TP-XXXL,3
2022-05-28,J0118-TP-XL,2
2022-05-28,J0118-TP-XXL,3
2022-05-28,J0119-TP-L,4
2022-05-28,J0119-TP-M,1
2022-05-28,J0119-TP-XL,3
2022-05-28,J0119-TP-XS,1
2022-05-28,J0119-TP-XXL,7
2022-05-28,J0119-TP-XXXL,4
2022-05-28,J0124-TP-S,1
2022-05-28,J0126-SKD-XXL,1
2022-05-28,J0134-SET-XL,1
2022-05-28,J0136-KR-XXL,1
2022-05-28,J0148-SET-XL,1
2022-05-28,J0151-KR-XS,1
2022-05-28,J0152-DR-L,1
2022-05-28,J0152-DR-XXL,1
2022-05-28,J0154-DR-XS,1
2022-05-28,J0157-DR-L,1
2022-05-28,J0157-DR-M,4
2022-05-28,J0157-DR-XL,4
2022-05-28,J0157-DR-XXL,2
2022-05-28,J0157-DR-XXXL,1
2022-05-28,J0158-DR-XXXL,1
2022-05-28,J0159-DR-S,1
2022-05-28,J0164-DR-S,1
2022-05-28,J0176-TP-S,1
2022-05-28,J0179-KR-XXXL,1
2022-05-28,J0181-TP-L,1
2022-05-28,J0190-TP-L,1
2022-05-28,J0193-SET-XXXL,1
2022-05-28,J0196-TP-XXXL,1
2022-05-28,J0198-TP-L,2
2022-05-28,J0198-TP-M,1
2022-05-28,J0201-TP-M,1
2022-05-28,J0201-TP-XXL,1
2022-05-28,J0205-TP-XL,1
2022-05-28,J0205-TP-XS,1
2022-05-28,J0210-DR-XXL,1
2022-05-28,J0212-DR-S,1
2022-05-28,J0213-TP-S,1
2022-05-28,J0213-TP-XL,1
2022-05-28,J0213-TP-XXL,1
2022-05-28,J0213-TP-XXXL,2
2022-05-28,J0215-BL-L,1
2022-05-28,J0217-BL-M,1
2022-05-28,J0217-BL-XL,1
2022-05-28,J0217-BL-XXL,1
2022-05-28,J0231-SKD-XXXL,1
2022-05-28,J0234-SKD-XXL,1
2022-05-28,J0236-SKD-XL,1
2022-05-28,J0236-SKD-XXL,1
2022-05-28,J0243-DR-XL,1
2022-05-28,J0243-DR-XXXL,1
2022-05-28,J0244-SKD-L,2
2022-05-28,J0245-SKD-S,1
2022-05-28,J0297-TP-L,1
2022-05-28,J0301-TP-L,3
2022-05-28,J0301-TP-M,3
2022-05-28,J0301-TP-S,3
2022-05-28,J0301-TP-XL,2
2022-05-28,J0301-TP-XS,2
2022-05-28,J0306-DR-M,1
2022-05-28,J0308-DR-XXXL,1
2022-05-28,J0333-DR-XXXL,1
2022-05-28,J0334-TP-XXL,1
2022-05-28,J0335-DR-M,1
2022-05-28,J0335-DR-XL,2
2022-05-28,J0335-DR-XXXL,2
2022-05-28,J0336-TP-S,1
2022-05-28,J0339-DR-S,2
2022-05-28,J0339-DR-XL,2
2022-05-28,J0339-DR-XS,1
2022-05-28,J0339-DR-XXXL,1
2022-05-28,J0340-TP-S,2
2022-05-28,J0340-TP-XXL,1
2022-05-28,J0341-DR-L,5
2022-05-28,J0341-DR-M,17
2022-05-28,J0341-DR-S,1
2022-05-28,J0341-DR-XL,4
2022-05-28,J0341-DR-XS,2
2022-05-28,J0341-DR-XXL,2
2022-05-28,J0341-DR-XXXL,1
2022-05-28,J0342-TP-L,1
2022-05-28,J0343-DR-M,1
2022-05-28,J0343-DR-S,2
2022-05-28,J0343-DR-XL,2
2022-05-28,J0343-DR-XXXL,1
2022-05-28,J0344-TP-L,1
2022-05-28,J0344-TP-M,2
2022-05-28,J0344-TP-S,1
2022-05-28,J0346-SET-XL,1
2022-05-28,J0348-SET-S,1
2022-05-28,J0349-SET-S,1
2022-05-28,J0349-SET-XXXL,1
2022-05-28,J0354-KR-L,1
2022-05-28,J0370-SKD-XL,1
2022-05-28,J0372-SKD-XS,1
2022-05-28,J0373-KR-L,1
2022-05-28,J0385-KR-L,1
2022-05-28,J0385-KR-S,1
2022-05-28,J0385-KR-XXXL,1
2022-05-28,J0386-KR-XXXL,1
2022-05-28,J0390-TP-XS,1
2022-05-28,J0391-TP-L,1
2022-05-28,J0395-DR-XXXL,1
2022-05-28,J0396-DR-XXL,1
2022-05-28,J0399-DR-L,1
2022-05-28,J0399-DR-S,1
2022-05-28,J0399-DR-XXL,1
2022-05-28,J0401-DR-S,1
2022-05-28,J0401-DR-XXL,1
2022-05-28,J0414-DR-XXL,1
2022-05-28,J0415-DR-XXL,1
2022-05-28,JNE1408-KR-UDF19-A-M,1
2022-05-28,JNE1906-KR-031-XXL,2
2022-05-28,JNE1906-KR-031-XXXL,1
2022-05-28,JNE1951-KR-155-XXL,1
2022-05-28,JNE2014-KR-178-L,2
2022-05-28,JNE2086-KR-389-M,1
2022-05-28,JNE2100-KR-144-L,1
2022-05-28,JNE2100-KR-144-XL,1
2022-05-28,JNE2132-KR-398-XXXL,1
2022-05-28,JNE2153-KR-278-A-M,1
2022-05-28,JNE2171-KR-437-XL,1
2022-05-28,JNE2205-KR-467-A-XXL,1
2022-05-28,JNE2305-KR-533-XL,3
2022-05-28,JNE2305-KR-533-XXL,1
2022-05-28,JNE3030-KR-XXXL,1
2022-05-28,JNE3042-KR-S,1
2022-05-28,JNE3065-KR-M,1
2022-05-28,JNE3252-KR-XL,2
2022-05-28,JNE3252-KR-XXL,1
2022-05-28,JNE3261-KR-XXL,1
2022-05-28,JNE3273-KR-XL,1
2022-05-28,JNE3291-KR-M,2
2022-05-28,JNE3294-KR-XXL,1
2022-05-28,JNE3294-KR-XXXL,1
2022-05-28,JNE3363-KR-1032-L,1
2022-05-28,JNE3364-KR-1051-A-XS,1
2022-05-28,JNE3365-KR-1052-A-XXXL,1
2022-05-28,JNE3368-KR-XS,2
2022-05-28,JNE3368-KR-XXXL,1
2022-05-28,JNE3369-KR-XXXL,1
2022-05-28,JNE3373-KR-M,1
2022-05-28,JNE3373-KR-S,1
2022-05-28,JNE3373-KR-XL,4
2022-05-28,JNE3373-KR-XXL,4
2022-05-28,JNE3373-KR-XXXL,4
2022-05-28,JNE3399-KR-M,1
2022-05-28,JNE3399-KR-XXL,1
2022-05-28,JNE3399-KR-XXXL,1
2022-05-28,JNE3404-KR-XL,1
2022-05-28,JNE3404-KR-XXL,1
2022-05-28,JNE3405-KR-M,2
2022-05-28,JNE3405-KR-XXL,1
2022-05-28,JNE3405-KR-XXXL,1
2022-05-28,JNE3415-KR-S,1
2022-05-28,JNE3421-KR-XXL,1
2022-05-28,JNE3423-KR-L,1
2022-05-28,JNE3423-KR-XL,1
2022-05-28,JNE3423-KR-XXL,1
2022-05-28,JNE3429-KR-S,1
2022-05-28,JNE3437-KR-L,1
2022-05-28,JNE3437-KR-M,3
2022-05-28,JNE3437-KR-S,1
2022-05-28,JNE3437-KR-XL,1
2022-05-28,JNE3437-KR-XXL,1
2022-05-28,JNE3440-KR-N-L,3
2022-05-28,JNE3440-KR-N-M,2
2022-05-28,JNE3440-KR-N-S,1
2022-05-28,JNE3440-KR-N-XS,2
2022-05-28,JNE3440-KR-N-XXL,4
2022-05-28,JNE3440-KR-XL,4
2022-05-28,JNE3445-KR-XXXL,1
2022-05-28,JNE3452-KR-S,1
2022-05-28,JNE3454-KR-M,1
2022-05-28,JNE3454-KR-XXXL,1
2022-05-28,JNE3457-KR-XXL,1
2022-05-28,JNE3458-KR-L,1
2022-05-28,JNE3461-KR-S,1
2022-05-28,JNE3463-KR-XXXL,1
2022-05-28,JNE3465-KR-L,1
2022-05-28,JNE3465-KR-S,3
2022-05-28,JNE3465-KR-XXL,2
2022-05-28,JNE3466-KR-XXL,1
2022-05-28,JNE3467-KR-XXL,1
2022-05-28,JNE3468-KR-M,1
2022-05-28,JNE3468-KR-XL,2
2022-05-28,JNE3468-KR-XXL,2
2022-05-28,JNE3468-KR-XXXL,1
2022-05-28,JNE3480-KR-XXL,1
2022-05-28,JNE3482-KR-S,1
2022-05-28,JNE3484-KR-L,1
2022-05-28,JNE3484-KR-S,1
2022-05-28,JNE3484-KR-XXL,1
2022-05-28,JNE3487-KR-L,1
2022-05-28,JNE3487-KR-M,1
2022-05-28,JNE3487-KR-XL,5
2022-05-28,JNE3487-KR-XXL,1
2022-05-28,JNE3487-KR-XXXL,3
2022-05-28,JNE3491-KR-XL,1
2022-05-28,JNE3501-KR-XXXL,1
2022-05-28,JNE3506-KR-XXXL,1
2022-05-28,JNE3510-KR-M,1
2022-05-28,JNE3510-KR-XXL,1
2022-05-28,JNE3515-KR-M,1
2022-05-28,JNE3515-KR-XXXL,1
2022-05-28,JNE3518-KR-M,1
2022-05-28,JNE3518-KR-XL,2
2022-05-28,JNE3518-KR-XXL,1
2022-05-28,JNE3543-KR-XS,1
2022-05-28,JNE3546-KR-M,3
2022-05-28,JNE3548-KR-XL,1
2022-05-28,JNE3548-KR-XXXL,1
2022-05-28,JNE3554-KR-L,1
2022-05-28,JNE3560-KR-M,1
2022-05-28,JNE3564-KR-XL,1
2022-05-28,JNE3567-KR-M,2
2022-05-28,JNE3567-KR-XXXL,1
2022-05-28,JNE3568-KR-XL,5
2022-05-28,JNE3571-KR-L,1
2022-05-28,JNE3576-KR-XXXL,1
2022-05-28,JNE3601-KR-L,1
2022-05-28,JNE3601-KR-XL,1
2022-05-28,JNE3609-KR-XXL,1
2022-05-28,JNE3611-KR-XXXL,2
2022-05-28,JNE3613-KR-XL,1
2022-05-28,JNE3614-KR-XS,1
2022-05-28,JNE3614-KR-XXXL,2
2022-05-28,JNE3618-KR-L,4
2022-05-28,JNE3618-KR-M,1
2022-05-28,JNE3618-KR-S,1
2022-05-28,JNE3618-KR-XXL,2
2022-05-28,JNE3619-KR-M,3
2022-05-28,JNE3619-KR-XXL,2
2022-05-28,JNE3620-KR-M,1
2022-05-28,JNE3633-KR-XL,1
2022-05-28,JNE3634-KR-L,1
2022-05-28,JNE3634-KR-XS,1
2022-05-28,JNE3634-KR-XXL,1
2022-05-28,JNE3639-TP-N-L,1
2022-05-28,JNE3639-TP-N-M,2
2022-05-28,JNE3639-TP-N-XL,1
2022-05-28,JNE3640-TP-N-L,1
2022-05-28,JNE3640-TP-N-XL,2
2022-05-28,JNE3640-TP-N-XS,1
2022-05-28,JNE3640-TP-N-XXL,2
2022-05-28,JNE3645-TP-N-L,1
2022-05-28,JNE3645-TP-N-XL,1
2022-05-28,JNE3654-TP-L,1
2022-05-28,JNE3654-TP-M,2
2022-05-28,JNE3654-TP-XL,2
2022-05-28,JNE3659-TP-N-M,1
2022-05-28,JNE3659-TP-N-XXL,2
2022-05-28,JNE3660-TP-N-L,2
2022-05-28,JNE3660-TP-N-M,1
2022-05-28,JNE3668-TP-N-S,1
2022-05-28,JNE3671-TU-XXL,1
2022-05-28,JNE3671-TU-XXXL,1
2022-05-28,JNE3680-TU-XXL,1
2022-05-28,JNE3689-TU-L,1
2022-05-28,JNE3689-TU-S,2
2022-05-28,JNE3690-TU-S,1
2022-05-28,JNE3691-TU-XL,1
2022-05-28,JNE3697-KR-L,2
2022-05-28,JNE3697-KR-M,2
2022-05-28,JNE3697-KR-S,1
2022-05-28,JNE3697-KR-XXL,2
2022-05-28,JNE3700-KR-M,1
2022-05-28,JNE3703-KR-L,3
2022-05-28,JNE3703-KR-S,2
2022-05-28,JNE3703-KR-XXL,2
2022-05-28,JNE3706-DR-L,1
2022-05-28,JNE3709-DR-XXL,1
2022-05-28,JNE3710-DR-L,2
2022-05-28,JNE3710-DR-M,3
2022-05-28,JNE3710-DR-XL,1
2022-05-28,JNE3710-DR-XXL,1
2022-05-28,JNE3712-TP-N-M,1
2022-05-28,JNE3714-KR-XL,1
2022-05-28,JNE3714-KR-XXXL,1
2022-05-28,JNE3716-KR-XXL,1
2022-05-28,JNE3718-KR-M,3
2022-05-28,JNE3718-KR-XS,1
2022-05-28,JNE3718-KR-XXXL,2
2022-05-28,JNE3720-KR-S,1
2022-05-28,JNE3720-KR-XS,1
2022-05-28,JNE3720-KR-XXXL,1
2022-05-28,JNE3721-KR-XL,4
2022-05-28,JNE3724-KR-M,1
2022-05-28,JNE3728-KR-XL,1
2022-05-28,JNE3734-KR-XXXL,1
2022-05-28,JNE3738-KR-XXL,2
2022-05-28,JNE3739-KR-L,2
2022-05-28,JNE3739-KR-XL,2
2022-05-28,JNE3739-KR-XS,1
2022-05-28,JNE3739-KR-XXXL,2
2022-05-28,JNE3740-KR-XXXL,1
2022-05-28,JNE3741-KR-M,1
2022-05-28,JNE3749-KR-XS,1
2022-05-28,JNE3749-KR-XXXL,1
2022-05-28,JNE3751-KR-XXXL,1
2022-05-28,JNE3752-KR-XXXL,1
2022-05-28,JNE3758-KR-XL,1
2022-05-28,JNE3759-KR-XL,1
2022-05-28,JNE3761-KR-XL,1
2022-05-28,JNE3761-KR-XXL,1
2022-05-28,JNE3762-KR-XXXL,1
2022-05-28,JNE3764-KR-L,2
2022-05-28,JNE3764-KR-XXL,2
2022-05-28,JNE3764-KR-XXXL,2
2022-05-28,JNE3768-KR-XXXL,1
2022-05-28,JNE3771-KR-M,1
2022-05-28,JNE3777-KR-XL,1
2022-05-28,JNE3778-KR-XL,1
2022-05-28,JNE3781-KR-S,2
2022-05-28,JNE3781-KR-XXXL,1
2022-05-28,JNE3784-KR-L,1
2022-05-28,JNE3784-KR-M,2
2022-05-28,JNE3784-KR-XL,3
2022-05-28,JNE3784-KR-XXXL,1
2022-05-28,JNE3785-KR-S,1
2022-05-28,JNE3787-KR-S,1
2022-05-28,JNE3788-KR-XL,1
2022-05-28,JNE3788-KR-XXL,1
2022-05-28,JNE3790-KR-S,1
2022-05-28,JNE3790-KR-XXXL,1
2022-05-28,JNE3791-DR-S,1
2022-05-28,JNE3793-KR-M,1
2022-05-28,JNE3793-KR-XL,2
2022-05-28,JNE3793-KR-XXXL,1
2022-05-28,JNE3795-KR-XXXL,1
2022-05-28,JNE3797-KR-A-S,3
2022-05-28,JNE3797-KR-A-XL,9
2022-05-28,JNE3797-KR-L,1
2022-05-28,JNE3797-KR-S,13
2022-05-28,JNE3797-KR-XL,8
2022-05-28,JNE3797-KR-XS,8
2022-05-28,JNE3797-KR-XXXL,5
2022-05-28,JNE3798-KR-L,4
2022-05-28,JNE3798-KR-M,3
2022-05-28,JNE3798-KR-S,1
2022-05-28,JNE3798-KR-XL,4
2022-05-28,JNE3798-KR-XS,1
2022-05-28,JNE3798-KR-XXXL,2
2022-05-28,JNE3799-KR-S,1
2022-05-28,JNE3799-KR-XXL,2
2022-05-28,JNE3800-KR-A-L,1
2022-05-28,JNE3800-KR-A-XL,1
2022-05-28,JNE3800-KR-L,4
2022-05-28,JNE3800-KR-M,2
2022-05-28,JNE3800-KR-S,2
2022-05-28,JNE3800-KR-XL,2
2022-05-28,JNE3800-KR-XS,1
2022-05-28,JNE3800-KR-XXL,1
2022-05-28,JNE3800-KR-XXXL,1
2022-05-28,JNE3801-KR-L,5
2022-05-28,JNE3801-KR-M,2
2022-05-28,JNE3801-KR-XL,3
2022-05-28,JNE3801-KR-XXL,1
2022-05-28,JNE3801-KR-XXXL,2
2022-05-28,JNE3802-KR-L,1
2022-05-28,JNE3802-KR-M,1
2022-05-28,JNE3806-KR-L,1
2022-05-28,JNE3807-KR-XS,1
2022-05-28,JNE3810-KR-L,1
2022-05-28,JNE3810-KR-XL,1
2022-05-28,JNE3810-KR-XXXL,2
2022-05-28,JNE3818-KR-L,1
2022-05-28,JNE3819-KR-M,1
2022-05-28,JNE3820-KR-S,1
2022-05-28,JNE3821-KR-XS,2
2022-05-28,JNE3822-KR-XXL,1
2022-05-28,JNE3835-KR-S,1
2022-05-28,JNE3836-KR-XXXL,1
2022-05-28,JNE3837-KR-XXL,1
2022-05-28,JNE3838-KR-L,1
2022-05-28,JNE3838-KR-XXL,2
2022-05-28,JNE3838-KR-XXXL,1
2022-05-28,JNE3860-DR-XL,1
2022-05-28,JNE3860-DR-XXXL,1
2022-05-28,JNE3861-DR-L,3
2022-05-28,JNE3861-DR-S,1
2022-05-28,JNE3861-DR-XL,2
2022-05-28,JNE3861-DR-XXL,3
2022-05-28,JNE3865-TP-L,2
2022-05-28,JNE3865-TP-XXL,2
2022-05-28,JNE3865-TP-XXXL,1
2022-05-28,JNE3869-DR-L,1
2022-05-28,JNE3869-DR-M,1
2022-05-28,JNE3869-DR-S,1
2022-05-28,JNE3869-DR-XL,2
2022-05-28,JNE3875-KR-M,1
2022-05-28,JNE3878-KR-S,1
2022-05-28,JNE3878-KR-XXL,1
2022-05-28,JNE3878-KR-XXXL,4
2022-05-28,JNE3879-DR-M,1
2022-05-28,JNE3879-DR-XL,1
2022-05-28,JNE3887-KR-L,2
2022-05-28,JNE3893-TP-XXL,1
